-0.21451855,-0.2178071,-0.22858258,-0.33485824,-0.9561605,-0.5186174,-0.55899787,0.03928048,-0.32417807,-0.5873462,-0.39756227,-0.35770872,-0.06759621,-1.38785,0.050144874,-1.6094873,1.9593666,-0.22633609,1.0488737,0.017877713,0.048580818,0.0049103647,0.2193676,0.09900505,-0.10508081,-0.15414165,0.21331055,0.21583052,-0.50690305,-0.285425,0.17251165
-0.22971144,-0.30733782,0.12928462,-0.798744,-0.21517724,0.517718,0.6661421,-0.20287095,0.108587764,0.8186683,-0.53077114,0.2087108,0.28420153,0.106533594,-0.18183818,-0.96202743,-2.4515,-0.0844672,-2.6202514,0.036007524,-0.029265165,0.023708455,-0.017540824,0.074266925,0.03326928,0.06538822,0.7982835,-0.74194914,-0.8480801,0.34420955,-0.7145973
-0.30333185,0.4393386,-0.24046645,0.27215675,0.93095005,0.4437642,0.36231318,0.38253045,-0.37190893,-0.1320806,0.24806249,-0.38230893,-0.41185492,-2.1797204,-0.44305968,0.9243675,0.9144929,0.3616206,2.1463363,0.024187826,0.06103442,-0.045385808,-0.21281087,0.23275304,0.28598657,0.2844747,0.2554521,0.43364945,-0.5045751,0.03923276,0.2958769
-0.17961927,0.09798836,-0.32326356,1.0676538,-0.48976952,-0.22886337,-0.52444106,-0.16031468,0.017127154,-0.6186461,-0.00849563,-0.017849283,0.15773493,-0.111669354,0.32318044,0.8485138,0.4605889,0.18356654,3.496565,-0.052438222,4.222244e-05,-0.0009464696,-0.043252505,0.15980436,0.43560302,0.025058769,-0.6010132,0.51629955,-0.61959314,-0.047696,0.43123084
0.056723986,-0.2504431,-0.46647534,-0.0047934093,-0.512269,0.03345587,-0.1729586,-0.077198125,-0.4100267,-0.41899222,-0.5979473,-0.34843642,0.18746418,0.55831873,-0.4715181,-0.5060891,-0.58600163,0.29530782,-1.8782971,0.023118526,0.010758318,0.04607732,-0.51726794,0.5132775,0.45656338,0.6311359,0.37645137,0.80933523,0.6822699,0.39730963,0.7256333
-0.3428989,0.002282107,0.5460338,-0.48999667,-0.5125694,-0.34736103,-0.11988152,-0.10636075,-0.022808341,-0.7817201,0.08760538,-0.07253523,0.1618788,0.2085169,0.21731696,0.27411926,2.0071974,0.27823186,1.4694744,0.024106309,0.035690494,0.0030269474,-0.13673681,0.023464225,0.11343356,0.13867563,-0.49069202,-0.08425793,0.27008265,-0.033823498,0.26551202
0.48649746,0.055655245,-0.91884875,-1.2834411,0.7056907,0.47834736,0.02007733,-0.1279875,-0.12540945,-1.1540059,-0.16280457,-0.17609996,0.085634686,-0.15474062,0.11357471,2.571243,0.564315,0.06768557,0.19387247,-0.008573487,-0.009577118,0.056682833,-0.021119462,-0.10682999,0.12060232,-0.013588348,-0.046505503,0.67086834,-0.45611295,-0.29847383,0.6227898
-0.022264857,0.09474999,-0.4041266,0.29458165,0.1192252,0.4520216,-0.43729112,0.50221384,0.56753063,-1.1747227,0.87134016,0.540573,-0.59767425,-0.7894218,0.03375631,0.68672794,0.26188272,0.14147364,1.0670124,-0.052381165,-0.015364744,-0.017685592,-0.009152694,-0.11445047,0.17969537,-0.3426054,0.057518475,-0.113024645,0.052706525,0.15404671,-0.91137236
0.04977057,0.40518153,-0.29272342,-0.25394797,-0.19227837,-0.30384243,0.13277555,-0.17476173,-0.19587702,-1.9415474,-0.31064183,-0.13953128,0.12156171,-3.4957747,0.12125391,-6.166291,1.3038313,-0.014345072,0.036510006,-0.060952485,0.06016311,0.013306022,0.042211752,0.1803941,0.24757357,-0.009363001,0.2795788,0.0009094684,-0.1273668,-0.012727028,0.04163141
0.20077538,-0.056480367,-0.2803716,0.069651544,0.95350415,0.42872947,0.71594083,0.15839745,-0.061142247,0.54263234,0.044426892,-0.099857084,-0.30302244,-0.33993167,-0.18919814,-1.1189799,0.31783465,-0.06331438,0.3215598,-0.038422793,0.040845044,0.05632183,0.19031848,-0.14461756,0.36395717,-0.2900104,0.10851389,-0.78834766,0.5145706,0.29309925,-0.831004
0.60870653,-0.3095123,-0.85726523,-0.013439972,0.80039763,-0.39626035,0.41644132,0.17077658,-0.020847488,-3.508092,0.23234142,-0.03587866,-0.014187637,-0.8761892,-0.10855218,-0.91608334,-0.17288068,-0.26677296,-3.5688717,0.046924256,-0.023353279,-0.03007482,-0.005118826,0.08514483,-0.003729131,-0.045939267,-0.19386052,0.103136286,0.1804869,-0.2384623,-0.21399954
0.31175575,0.28198493,-0.4808942,0.4424111,-0.02713168,-0.54409575,-0.14950493,0.17842504,-0.4641099,0.523619,-0.4460322,-0.43165722,-0.21891208,-1.2336371,-0.1485615,0.89012355,0.09843857,0.019427262,-0.110909075,-0.021121264,-0.05586867,-0.036978588,0.022418462,0.24929047,-0.37303784,0.38007176,0.31486672,0.1634794,0.112165414,0.012664979,-0.039864223
-0.6161877,-0.018071631,0.73526627,0.689278,-1.041056,-0.41438025,-0.007989276,-0.012033718,0.2751931,3.3140965,0.520492,0.2766536,-0.11004217,-3.430806,0.20840123,-4.2031884,-2.370441,-0.016281461,-0.6868543,0.0063366443,-0.03006132,0.0054842383,0.087231904,0.14434321,0.33756977,0.19667837,0.121855825,-0.35533428,-0.008775548,0.07001547,0.05186902
0.120776415,-0.066520065,-0.30878034,-0.016052838,0.03169568,-0.42005146,-0.41364697,0.03537821,-0.34476724,0.23022781,-0.11783276,-0.41545257,-0.11792102,2.3622499,0.1502231,3.025547,1.7042418,0.048639897,1.4903736,0.056505598,-0.049954303,0.034014978,0.015702475,-0.21750438,0.16213824,0.22087063,-0.45980296,0.030224776,0.24617434,-0.3466624,0.35231093
0.56294006,-0.26054546,-0.36866271,0.31601816,0.06028772,0.2915282,-0.09637064,0.19458696,0.0030369412,1.0621722,-0.09140951,0.09083643,-0.19142506,2.2610164,-0.15554011,-1.5742494,-1.6923703,-0.07764016,-1.1141921,0.018129759,0.033058852,0.019941442,-0.036967855,-0.043337382,0.18545708,0.16245347,0.04652332,-0.096901536,-0.6263281,0.1244969,0.44319034
-0.3227729,0.038624164,-0.039828677,-1.9398439,-0.40697345,0.39138967,0.98712945,-0.243424,-0.27619278,0.11674713,-0.28379202,-0.18948619,0.27986535,-0.3443345,-0.3267574,1.6118504,0.9335637,-0.040048458,0.016756136,0.012935743,0.04609739,0.01513505,-0.093417116,-0.08004318,-0.4797965,-0.01659052,-0.42534533,0.19923615,0.315793,-0.06718016,-0.60574687
-0.09670973,-0.14384563,-0.016899157,-1.0719289,-0.629212,-0.26166895,0.084007435,0.06333423,0.0997206,-1.2226881,0.06798294,0.16692723,-0.024472952,1.46769,-0.3042802,1.8343883,-1.2939129,0.007357413,-2.550238,0.038898975,0.01229427,0.055710293,-0.20682009,-0.09500889,-0.30044588,0.09030832,0.2433402,0.116707936,1.1356134,-0.24406645,-0.4553439
0.16766173,-0.33856106,-0.21296926,0.19684052,0.405977,0.3177311,-0.32004353,-0.04204686,0.25463977,0.25567538,-0.1037792,0.27280253,-0.068005994,-0.4850302,-0.03900778,-0.6187516,-3.155056,0.0064642895,-3.4451435,-0.03268221,0.05931165,-0.03327114,-0.07267592,-0.007960943,0.4198477,0.18694746,0.49938697,-0.03457745,-0.55276054,0.3178304,0.42400134
-0.5645832,-0.86352676,1.468331,0.5938529,-1.3423432,-0.021124534,-1.1597161,-0.11698899,0.22366711,0.46055514,0.14047097,0.16350104,0.073142745,-1.0592514,0.5783488,-0.7003523,0.38769326,-0.19753286,-1.1881974,0.018962823,0.0039543137,0.031356096,0.15186784,-0.022151282,0.19323514,-0.19848832,0.23001352,0.13062312,0.51962054,-0.11080853,0.944581
-0.011299726,-0.9656974,0.1567894,-0.26772448,-0.27798772,-0.047389288,0.29860428,-0.012757264,0.0635266,-1.0767095,0.13440333,0.09128376,0.14340588,2.5765724,-0.34768614,2.8745267,0.115127735,-0.11119269,-0.66016775,0.059552535,-0.041198947,-0.03561897,0.026675293,-0.12965532,-0.10376042,0.054142006,-0.22359067,0.43441024,0.36954394,-0.061495077,0.5310905
-0.24311441,-0.07243513,0.17129122,-0.70974684,-0.10474769,-0.1589727,0.48984623,0.41487476,0.19749339,0.5432103,0.2287292,0.23624742,-0.3029188,0.48945192,-0.48114,-0.345432,0.6801599,-0.62993395,-4.4262033,-0.034777164,0.026891388,0.04777953,0.1030238,-0.11118138,-0.66501427,0.3888828,-0.12358851,-0.10248196,0.76091254,0.4894904,0.0045492337
0.104820564,-0.45614612,0.25659335,0.46304175,0.69080144,0.16430715,1.3955005,-0.018021092,0.008917687,-0.029993447,-0.025314344,0.016332136,-0.101474985,0.14702635,0.20135587,-0.8448655,0.6290196,-0.5116591,-1.3829254,0.011843346,-0.04078582,0.022975229,0.35948002,-0.33165792,0.1771685,-0.19610488,-0.5534625,-0.47122118,-0.90874547,-0.08091099,-0.5878278
0.14199285,0.07550261,-0.5560783,-0.38862213,0.40612274,0.0030251453,0.5825144,-0.10253368,0.12809089,-0.43713638,-0.16440989,0.017762681,0.12036592,2.7707498,0.16155303,-2.6581044,0.018755171,0.1533791,1.311396,-0.013676204,0.020879105,-0.062385194,-0.100891896,-0.105481565,-0.13288666,0.006301256,0.27718672,0.085211866,-0.23874477,0.5533557,-0.80340195
-0.06346686,-0.31066298,0.061061226,-0.06716251,0.14921054,-0.09222767,0.65437734,0.19696403,-0.09213308,-0.1615685,0.16474254,-0.07261258,-0.11138199,3.7097714,-0.2945451,3.0002184,-1.0429868,-0.06646859,-2.4733467,0.0013156384,-0.015271686,-0.0023260564,-0.07373329,-0.39277527,-0.07378155,0.05617425,-0.0772688,-0.1000058,-0.032322556,-0.15899141,-0.11585691
0.48260835,0.14045739,-0.6154531,0.76133525,-0.06488425,-0.32868576,-0.46268722,-0.26167208,-0.5104491,-0.44571093,-0.32618225,-0.514177,0.2639464,-1.6063019,0.33188993,0.10072961,-0.18563089,0.16398416,2.2967458,0.0066353977,0.055604376,-0.043601245,0.02245348,0.14062387,0.8725957,0.067371294,-0.03766355,-0.23157863,-0.19474639,-0.30207852,0.5348508
-0.15989083,-0.39213833,-0.2135557,-0.85284126,1.3479284,0.7239632,0.66705304,-0.54910195,0.019455569,-0.8307193,-0.34569576,-0.008105339,0.56053334,-1.8969487,0.07738989,0.28625023,-0.42887026,0.01970671,-1.3240658,-0.0075479746,-0.045079827,-0.011334673,-0.027150493,0.21737665,-0.14940827,0.10179907,-0.20712143,0.47609106,0.13347499,-0.09721766,0.124837674
0.3600225,0.23646395,0.11617658,1.3093303,0.08470572,-1.0071753,-0.17591457,-0.37484762,-0.066703744,2.2912235,-0.34562403,-0.00586624,0.31224748,-1.0078248,0.8649562,-2.3300002,-2.9671211,0.15179116,1.4350879,0.05725359,0.011693709,0.043876402,-0.039349906,0.32679978,0.25213715,0.26172498,0.24622485,-0.0956176,-0.6511254,0.061998628,-0.3679822
1.1022502,-0.16495547,-0.9575864,0.99641865,0.16909014,-0.3443592,-0.5470384,0.26969635,-0.109607875,-0.009931088,0.13866878,-0.2769576,-0.3027119,1.2649955,0.06256221,-0.15509398,2.3792002,-0.10768665,-0.6899928,0.002045013,-0.061216973,-0.016851999,-0.010369122,-0.13454318,0.23365934,0.06384623,0.16412136,-0.22836433,1.0193803,0.1407784,-0.31024566
-0.18631117,-0.16982134,0.41698766,-0.30353594,-0.5152692,0.31161192,-0.24570988,-0.04288189,0.31781223,1.9987814,0.30137876,0.21180958,0.02294604,-3.9773557,0.2202934,-5.649848,2.0876026,0.018463919,1.1656125,-0.0074009523,-0.05713691,0.04617724,0.060979806,0.2762187,0.16284822,0.2247957,-0.08682651,-0.14297342,-0.12364586,0.11286384,0.0036006747
