0.056121115,0.087233394,-1.0482796,0.14534204,0.45262018,-0.42698187,-0.066333674,0.18468522,-0.09729897,-0.41888854,-0.08245611,-0.13436455,-0.017238596,0.02683931,-0.07553965,0.041141737,0.19516417,-0.10403744,-0.033395812,-0.015252776,-0.037168913,-0.18206365,0.0535595,0.032228254,-0.041006193,-0.06128261,-0.15695563,-0.112824336,0.033361513,-0.023787988,-0.036647182,0.004336786,-0.031151831,-0.020609707,-0.012114875,-0.11671351,0.09720501,0.049553234,0.028037943,0.015252388,0.21612917,-0.417919,-0.015689258,0.7698242,0.49572998,-0.10681477,-0.045341466,0.042375524,-0.42547742,-0.1502399,0.61948115,0.28538668,-0.19887425,0.023753645,0.04201119,-0.35986158,-0.08998655,0.6611045,0.18370691,-0.38624755,-0.03067322,-0.03942719,-0.4945458,-0.040778115,0.6724031,0.23803496,-0.30088103,0.008022982,0.047912847,-0.46086136,-0.0009030308,0.606025,0.2044141,-0.31718832,-0.1204946,0.03849388,-0.30477202,0.07002939,-0.19741084,0.10205049,0.31603873,-0.18062392,-0.24540594,0.15090217,-0.06271575,0.013025766,0.08625631,-0.20554553,-0.08516348,0.049875032,0.044211116,0.10266464,0.038121875,-0.2172728,0.083786026,-0.03808729,0.07746262,-0.035103053,-0.16471596,-0.44601205,0.1158391,0.045538206,-0.024820764,-0.113872424,-0.1528891,-0.5409846,0.15093347,0.4206331,0.23871309,0.14405018,0.19017956,0.0949025,0.04937338,0.10549542,0.11016303,0.08943683,-0.06700009,0.1372356,0.13893028,-0.046190105,0.13754608
0.7965156,0.21825731,0.020124577,-0.15941659,-0.31709057,0.46664384,-0.09902418,0.14931071,-1.4143589,0.008294888,0.2060523,0.19804144,-0.32704732,0.08040869,0.023623584,-0.21915989,0.017460307,0.012475906,-0.11903567,0.050398834,-0.057867996,-0.211386,-0.003776831,0.07888109,-0.12713484,-0.0075686728,-0.07598142,-0.108725615,0.03194731,0.070504114,-0.10794931,0.09146557,-0.12577339,-0.20731561,0.005557634,0.008995186,-0.039754413,-0.07499591,-0.10716838,-0.1908399,-0.07330059,-0.53299755,0.26304173,0.47725537,0.24162573,0.6092937,0.17834833,-0.03254377,-0.40910548,0.18910119,0.3474786,0.08438314,0.53795177,0.11224863,-0.078372985,-0.51709324,0.121355,0.5264813,0.09131769,0.37307084,0.22361007,-0.026023196,-0.34818035,-0.042049132,0.44098037,0.037603077,0.3081409,0.36711785,0.12567322,-0.345406,-0.18891618,0.40941945,-0.14522068,0.122297645,0.44838026,0.02305586,0.107655086,-0.21863969,0.1023825,-0.15831079,-0.08781478,-0.12792629,0.107313156,-0.16461621,0.06054449,0.03242037,0.025188625,-0.041205052,-0.046448525,-0.042446878,0.10572758,0.09126695,0.038715616,-0.026062593,-0.18015315,-0.009708099,0.19925548,-0.003193626,-0.122427374,0.16532989,-0.14326513,0.09991549,0.15073645,0.014487898,-0.14350505,0.215944,0.28118563,-0.05940338,-0.12570462,0.22630714,-0.010472131,0.0032592728,0.14087862,-0.052535526,-0.038302317,0.123278156,-0.023393502,0.016037133,0.0056354143,-0.07548354,-0.04660816
1.5805433,-0.25935194,-1.9351914,-0.27769184,-0.021953352,0.03436553,-0.6144058,0.04325481,0.38058534,-0.0466543,-0.12662412,0.14112565,0.14316839,0.030397069,0.025707833,-0.13946648,0.30142507,0.18489422,-0.07092793,-0.04787835,0.042052086,-0.02774337,-0.1263866,0.13026145,0.058459356,-0.0009902767,0.07117462,-0.0058119404,0.08042351,-0.018379873,-0.027657062,0.029991452,0.05305858,-0.0432123,-0.009818139,0.05415374,0.07535687,-0.007194834,0.073993765,0.009602566,0.09000047,0.0987825,0.41651112,0.028898543,0.049052168,0.027716437,0.2697039,0.10031421,0.2995645,0.37242916,-0.2366989,-0.10785625,0.09427447,0.19612095,-0.17614475,0.21985713,0.34227455,-0.27549145,-0.37171075,0.039319333,0.27937835,-0.23824853,-0.101751655,0.24823795,-0.18856266,-0.24191922,-0.09595773,0.2345328,-0.20052084,-0.0036428426,0.27839282,-0.12098539,-0.3147262,-0.13371977,0.2329103,-0.30501428,0.34286463,0.2796234,0.11408874,-0.01817181,-0.33204815,0.07606952,0.23824407,0.12255081,0.07911058,-0.19061527,-0.2328855,0.09659866,0.08380964,0.13725707,-0.119419366,-0.13817507,-0.09914793,-0.061498683,-0.050117146,0.24325888,-0.0034134802,-0.24176726,-0.08452024,-0.016740201,-0.12739153,0.24734254,-0.14451975,-0.3532715,0.07828252,0.01361052,0.12963152,0.63668644,-0.118365146,0.14909515,0.59731865,-0.13720652,0.07901797,0.37864068,-0.13813505,-0.022133209,0.3232182,-0.20636554,-0.045914408,0.18517418,-0.22667195
-1.9132907,0.3430561,1.7719712,-0.18875694,0.27062845,-0.6530208,0.3288955,0.102108076,-0.3707354,-0.26615098,-0.47537166,-0.026947912,0.06437403,0.48101485,-0.41748738,0.011797247,0.43101263,0.021632899,0.02905862,0.054097004,-0.00013170659,0.14730898,-0.055357367,-0.012315624,0.07954619,0.10213622,-0.13087063,0.085441045,0.13343656,-0.04392708,-0.003937395,0.09188152,-0.10335154,-0.050566766,0.0927683,0.011184369,0.08064121,-0.008427304,-0.20033516,-0.05742374,-0.047302272,-0.15745553,-0.10146225,0.037736833,-0.28524938,0.6393972,-0.023137514,-0.10887984,0.028449595,-0.0041432297,-0.043778535,-0.0011474048,0.3370235,0.0074798535,-0.062398553,0.054376103,0.03209126,-0.2058,0.0885049,0.113350175,0.058007825,0.10794509,-0.13515122,0.0027358322,-0.05653556,0.115494855,0.107556924,0.15473951,-0.008112043,-0.029974269,-0.03704292,-0.05715027,0.10854225,0.0023478724,0.10596798,-0.072119825,0.35276598,-0.08343645,0.038870674,-0.08121457,-0.3366365,0.21129009,0.051900297,0.022112733,0.09311157,-0.23342216,-0.11565686,0.11369987,0.059484,-0.0029519915,-0.09017353,-0.1849235,0.0003587484,0.050442394,0.025773473,-0.017107043,0.01634538,-0.19591635,0.03597212,0.03918769,-0.073113374,-0.10522561,-0.041042894,-0.32810265,0.10378834,0.007254797,0.06965442,0.09007571,0.022795603,-0.089157246,0.11728608,-0.014892702,-0.0014757861,-0.08767034,-0.0563379,0.05282048,-0.0065240376,-0.06078937,0.0045484044,-0.09603507,-0.034536466
1.0641918,-0.3893008,-0.96444434,0.0008083907,-0.18557951,0.0007282997,-0.53541267,0.881308,0.66656274,0.010906746,0.10692271,-0.118925326,-0.48666957,-0.57846105,0.10079651,-0.14110643,0.4898399,0.036481954,-0.018085986,-0.1742856,-0.0072468705,-0.0734011,0.21284893,0.07562867,-0.20265253,-0.3190281,-0.007769494,-0.011702908,0.2700916,0.09921022,-0.10973059,-0.23571576,0.01167792,-0.029435668,0.056582246,0.08657771,-0.036969658,-0.15166077,0.04943108,-0.11166627,0.09481147,-0.029422635,0.22603345,-0.31559214,0.07333116,0.47204086,-0.008435616,-0.08380509,0.2451051,0.13894826,-0.13762437,-0.13133018,0.32536417,-0.045153555,0.05310277,0.26428878,0.014314682,0.05054357,-0.17919786,0.34786448,0.025584431,0.025591152,0.24138586,-0.17595497,0.12832917,-0.26525488,0.17267069,-0.13386609,0.20199662,0.4435544,-0.20906006,0.20780982,-0.34967524,0.19691202,-0.13395257,0.21676506,0.11139348,0.48152015,-0.2716207,0.18885124,0.22593723,-0.07794789,0.043884188,0.29237545,-0.13065277,0.123001456,0.08042089,-0.063015915,0.029461412,0.28388327,-0.21462129,0.00092961686,-0.07023697,-0.14640848,-0.052379712,0.12496293,-0.09305645,-0.1557289,-0.019793063,-0.17935488,-0.012428961,0.10110742,-0.008928267,-0.15353687,-0.08648015,-0.34062433,-0.20577893,0.15351382,-0.03594595,-0.30091494,0.046908416,-0.0055161826,-0.47936347,0.07935259,0.011501138,-0.48766443,0.035779588,0.056495514,-0.4764257,0.16055092,0.10376423
-0.57060885,-0.6440169,2.7895656,-0.036725707,0.14733571,0.14677289,-0.22963938,-0.049047,0.009544822,0.026511382,0.5209577,0.06592865,-0.18689592,-0.07525628,0.23027596,-0.32535693,0.09126447,0.05400025,-0.10011727,0.055025853,-0.0009807772,-0.1415569,-0.076155655,0.014903109,-0.13459349,-0.036439057,0.108701155,-0.100251585,0.09975589,0.046934713,-0.048805535,0.036821894,0.049336214,-0.08902061,0.02720633,-0.041550837,-0.049016487,-0.058726996,0.073890194,-0.15291576,-0.01688052,-0.36019135,-0.33243743,0.16424915,-0.38597703,-0.1462035,-0.029792616,-0.20037183,-0.25323522,-0.19683385,0.11247867,-0.3595732,-0.13200761,-0.17259564,-0.14098728,-0.14935938,-0.2959018,0.23832674,-0.18617819,0.14146478,-0.39587358,-0.012508401,0.053945128,-0.23002896,0.22638844,-0.07471872,0.26546353,-0.39094374,-0.06225497,0.30104893,-0.3105204,0.3684406,0.056678087,0.4783818,-0.3062552,0.034150813,-0.1674735,-0.038573723,0.072877936,-0.020132607,0.16273797,0.47995988,-0.054846518,-0.11735412,-0.08441974,-0.026063858,0.09677597,0.14831349,0.037211847,-0.027003007,-0.008952188,0.05758895,0.092092924,0.024989372,0.13621081,0.04414688,0.1022372,-0.04403884,-0.054991633,-0.10541334,0.025206557,-0.0052559655,0.24895507,0.0879604,-0.024731439,-0.34786215,0.030413404,-1.3171765,-0.21158251,0.060314763,-1.1853833,-0.11992443,0.15221564,-0.78951234,-0.17640127,0.17597976,-0.5369864,-0.13007423,0.17146502,-0.084732674,-0.06446902
0.77075964,0.22887462,1.3434148,-0.07594345,-0.1546029,-0.99874514,0.44550854,0.12511998,-0.13177992,0.1459844,-0.109970264,-0.042516205,-0.25243905,-0.19114502,0.08432065,-0.19475596,-0.27191237,0.057305586,-0.048039366,-0.15415882,-0.17042522,-0.021313384,-0.003602424,0.02929352,-0.052568085,-0.10508156,-0.13819286,-0.12042772,-0.10491992,0.0019968136,-0.060979154,-0.050245754,-0.036506187,-0.07843503,-0.04764158,0.049631838,0.01596669,-0.040836185,-0.043506444,-0.04954652,-0.13818449,-0.6487068,-0.060301937,0.55125135,-0.45995596,0.090204015,-0.08304076,-0.1967737,-0.574556,0.0072213006,0.39288777,-0.25205627,-0.020831084,-0.21010849,-0.17794545,-0.5017537,-0.003962914,0.33495444,-0.10825739,-0.16768223,-0.1955347,-0.024888087,-0.30514613,0.06384247,0.3009888,-0.15776499,-0.38947263,-0.18388437,0.079967454,-0.2121798,0.12640946,0.23392083,0.0007274688,-0.6080894,-0.25879112,0.08592485,0.026500389,0.14266218,0.2816064,-0.006440156,-0.29924527,0.13046058,-0.086750016,0.03832972,0.034143828,0.077484004,-0.26480606,-0.08107763,-0.031800874,-0.04503204,0.043438748,0.06491345,-0.118812226,-0.14760208,-0.18055117,-0.032732908,-0.1119037,0.0451998,0.10422963,-0.26288092,-0.04995368,-0.29123527,-0.19807647,-0.11505185,0.09922296,-0.43279037,-0.043050367,0.089058675,-0.24562739,-0.115870975,-0.09418877,-0.24509276,-0.07728066,-0.19586994,-0.20031139,-0.12909365,-0.16883911,-0.17056918,0.011073154,-0.28947145,-0.14187372
0.3286081,-0.22993346,-0.29776922,-0.080510125,-0.7341443,-0.37557456,0.27358937,0.15790778,-0.53660715,-0.12212584,0.18031122,0.009597284,0.050115064,0.026581412,-0.015801162,0.0027138204,-0.39403924,-0.052746054,-0.044513844,0.007766154,0.015434525,0.032841265,-0.13208067,-0.040162485,0.08192943,0.069488354,-0.017777316,0.020283014,-0.081731856,-0.010765776,0.17001352,-0.128653,0.14580992,-0.014935921,-0.08736118,0.053797565,0.13604182,0.0069177994,0.011330208,0.016145572,0.012700626,-0.059067216,0.37516272,-0.5240975,-0.10707085,-0.8468955,-0.10072162,0.020594003,0.047549497,0.29076084,-0.50963867,-0.063161634,-0.750015,-0.032392196,0.047858465,0.06649112,0.30442753,-0.3742008,-0.12193081,-0.50991195,-0.006984175,-0.05738574,0.35505337,0.16719097,-0.45085028,-0.05561636,-0.40484518,-0.054364264,-0.1230069,0.3199711,0.08100639,-0.63752866,-0.16427559,-0.2766209,-0.10864593,-0.037367057,-0.066032946,0.1025655,-0.14453411,0.08622954,0.39275226,-0.104097545,0.044002347,-0.015629617,0.048555627,0.15047993,0.24766997,0.08006093,0.07586562,-0.029086193,0.023271821,0.06233726,0.06130766,0.16426386,0.02906134,-0.010767433,-0.036427274,0.1234536,1.1880491e-05,0.086953044,0.0012670914,-0.16663103,-0.19376372,0.14636198,-0.09746709,0.12904273,-0.09008233,-0.39715976,-0.24501158,-0.15700623,-0.30359706,-0.110055655,-0.06865327,-0.21381621,-0.1974042,0.01611362,-0.12454323,-0.23338802,0.02183346,-0.018255157,-0.15017873
-0.50443226,-0.38454196,0.5472323,0.2144104,0.076717325,0.009558536,0.4075569,-0.5614391,-0.61754584,-0.49517682,-0.79048944,-0.29546338,-0.35821548,-0.16464989,-0.43463278,-0.18279687,-0.46425933,-0.049198966,-0.10407773,0.029129723,-0.33118343,-0.15856107,-0.016276184,-0.0119660795,-0.03861195,0.049306635,-0.24945313,-0.0779996,-0.16803677,-0.009016894,-0.15694745,-0.053843394,-0.06978185,-0.03731756,-0.056034613,0.03153803,-0.15422054,0.01287272,-0.3271932,-0.16509031,-0.17121737,-0.11819349,0.20351629,-0.34941256,0.32440546,0.19199243,-0.055582307,-0.056263722,0.044469945,0.24586718,-0.1510875,0.40373284,-0.071080014,0.026939701,-0.096831344,0.16790912,0.0944319,-0.05451011,0.37611768,-0.14588557,-0.040830713,-0.06129953,0.15926775,-0.020929646,0.034037724,0.17884207,-0.18884788,0.12104484,-0.01060103,0.19367468,-0.13328798,0.02978376,0.114116095,-0.020601785,0.1939532,-0.07263482,0.16438548,-0.11764749,-0.011525063,-0.20765825,0.34923413,-0.24104403,-0.022631772,-0.05414111,0.21275927,-0.18949516,0.13625605,-0.20470917,0.027342886,-0.018058645,0.23211978,-0.24603924,0.17401576,-0.22443531,-0.08374109,-0.005355939,0.06389046,-0.14129941,0.1609414,-0.15227656,-0.25500116,-0.06299253,-0.14471075,-0.110663176,0.43946284,-0.13161786,0.15022883,-0.76060575,0.05352254,0.029230352,-0.5612713,0.15289478,0.08867359,-0.40409952,0.06273441,0.12975651,-0.19335753,0.12861903,-0.046434496,-0.14813223,0.21528366
-0.46045846,-0.26324683,0.038861558,0.28768316,0.32291102,-0.14614302,0.8758138,-0.3015201,-0.3849909,-0.37530422,0.031717468,0.04318182,0.4759,0.28305706,-0.06560614,-0.061770413,-0.242273,0.042875055,0.077785015,-0.050745733,0.026032943,-0.20541227,0.022007251,0.18519679,0.13778298,0.08242486,-0.08950953,-0.14424363,-0.03741948,0.045371905,0.04277531,-0.035171527,-0.082427375,-0.05761729,-0.03316277,-0.028417632,0.05018611,0.19296247,0.028507508,-0.005832603,-0.050196618,-0.11784489,-0.03156593,0.6781966,0.0399819,-0.060227048,0.2780577,-0.2273091,-0.24080475,-0.043919932,0.5946587,0.14671302,0.08312327,0.28983536,-0.17847833,-0.12876503,0.105768815,0.4071495,0.31946236,0.28560662,0.15494177,-0.22376676,-0.031890273,0.17322066,0.20744199,0.5424117,0.43417537,-0.006877214,-0.35157296,0.029876702,0.06494134,0.041891195,0.7693526,0.72553873,-0.31410372,-0.5053646,0.2837712,0.15400842,-0.31318286,-0.11911536,-0.042689826,-0.042724162,0.08673727,0.091489844,-0.30033693,-0.23817186,-0.06902258,-0.036634903,0.0764198,0.10946357,-0.14579946,-0.09462822,-0.0819605,-0.14454234,0.011812366,0.032297757,-0.16770524,-0.16223451,0.072989374,-0.111306906,0.059678614,0.060054045,-0.19084476,-0.10567915,0.30560824,-0.24383722,-0.0890142,0.0532223,0.009925272,-0.17866021,0.0097905565,0.05824231,-0.21766162,-0.09342399,0.10718393,-0.2420124,-0.10626192,0.06568482,-0.12551959,-0.19864087,0.19917552
