-0.32835975,0.19455005,0.08722977,-0.013630175,-0.9599217,-0.045678288,-0.37593243,-2.8421216
0.72134614,-0.1360014,-0.13549715,-0.38415948,0.6596117,1.0106307,0.39981073,-1.7302346
0.7441225,-0.6056098,-1.2736204,0.70872533,0.8907374,1.8941928,-0.9012435,-0.6954391
-0.40641686,0.19942018,0.36062866,-0.4577044,0.579121,2.0043128,-1.4011402,-1.1553017
1.1077981,-0.7086956,-0.07544788,-0.12875465,-1.2060199,0.88609713,-0.37702456,2.7956707
-0.67244697,0.511208,-0.4712236,0.6521862,0.7630763,0.2337586,-0.7566383,0.44706613
-0.8540784,0.46015126,-0.094111055,0.68578863,1.2352073,-0.9490583,-1.701324,-0.6989142
0.03823018,0.56931984,0.37226516,-0.015927613,-0.700731,0.17417409,0.87239426,-3.296258
0.6042285,-0.3426953,0.45371875,-0.45580572,0.53848094,0.7568617,-0.37123773,2.290739
-0.10955857,0.67018217,0.7070683,-0.48310795,0.8668831,0.144425,-0.5641511,-0.04183403
-0.15839541,0.15172929,0.19747145,-0.16357292,-0.19153225,0.0020727532,-0.11525242,0.3912085
1.3293586,0.97480226,-1.0300328,-0.8971634,-0.08383618,-0.26468986,-0.6680768,-0.77151114
0.6534248,-1.0316982,-0.44706663,-0.6803315,0.7159013,0.86869925,0.09673059,-1.6931896
0.10430126,-0.21951333,-0.7831174,0.80173486,0.37169746,0.37588337,-0.89749384,1.8644414
-0.092161745,-1.1145546,-0.8838217,-0.46744367,0.3261264,-1.1965889,-0.091561444,1.8112407
-0.23971431,0.5771845,-0.19228218,-0.08397519,-0.4204283,-0.3510834,-0.99768823,-0.5550262
0.5396785,0.594204,-0.33300304,-0.17338777,0.80609393,0.3259495,0.33436066,-0.01896765
-0.041069284,-0.038176227,0.74793655,-0.18175642,-0.2551462,-0.072971225,-0.46753815,-2.1862502
0.949442,-0.96676445,-0.042573083,-0.0063766097,-0.71396315,1.0484262,-1.2404088,-0.85424864
0.17965224,-0.16477984,0.02815679,-0.06827912,-0.28488794,0.17892547,-0.32426903,-0.13552146
-0.43494758,-1.0581994,-0.907323,0.6410851,-0.739703,1.0611316,0.8609736,0.98427373
-0.05610244,0.07618934,0.007672419,-0.046565894,-0.46133944,-0.018864257,-0.18202515,0.8425987
0.137556,0.3642694,0.37042037,-0.075786516,0.6584357,-0.81168556,0.72765565,-2.1033385
0.006882485,-0.0040189014,0.77820003,-0.47753236,-0.56720203,0.8515003,-0.6754396,1.2565236
0.24758363,-0.02385707,-0.32904953,-0.88164663,-0.42619222,-1.2208607,-0.69681776,-2.1441274
-0.23115028,-0.45984614,-0.3375362,0.21000342,0.6596062,-0.27103528,0.6039904,-1.6409358
-0.47105667,-0.06486749,0.18962553,0.42149007,0.14396319,-0.7591509,0.49695358,-2.6185462
-0.12870298,-0.13058545,0.31276557,0.85930854,0.12738238,0.3914371,0.9227286,-0.5991463
